aar,kommune_nr,kommune_navn,kjonn_kode,stonad,mottaker_antall
2013,1253,Osterøy,K,Arbeidsavklaringspenger,146
2015,1253,Osterøy,M,Arbeidsavklaringspenger,58
2017,1253,Osterøy,M,Arbeidsavklaringspenger,61
2018,1253,Osterøy,K,Arbeidsavklaringspenger,95
2019,1253,Osterøy,K,Arbeidsavklaringspenger,81
2011,1253,Osterøy,K,Arbeidsavklaringspenger,155
2011,1253,Osterøy,M,Arbeidsavklaringspenger,102
2012,1253,Osterøy,K,Arbeidsavklaringspenger,166
2012,1253,Osterøy,M,Arbeidsavklaringspenger,110
2013,1253,Osterøy,M,Arbeidsavklaringspenger,83
2014,1253,Osterøy,K,Arbeidsavklaringspenger,125
2014,1253,Osterøy,M,Arbeidsavklaringspenger,75
2015,1253,Osterøy,K,Arbeidsavklaringspenger,110
2016,1253,Osterøy,M,Arbeidsavklaringspenger,65
2016,1253,Osterøy,K,Arbeidsavklaringspenger,110
2017,1253,Osterøy,K,Arbeidsavklaringspenger,100
2018,1253,Osterøy,M,Arbeidsavklaringspenger,63
2019,1253,Osterøy,M,Arbeidsavklaringspenger,49
2010,1256,Meland,K,Arbeidsavklaringspenger,147
2011,1256,Meland,K,Arbeidsavklaringspenger,146
2011,1256,Meland,M,Arbeidsavklaringspenger,95
2012,1256,Meland,K,Arbeidsavklaringspenger,138
2015,1256,Meland,K,Arbeidsavklaringspenger,119
2015,1256,Meland,M,Arbeidsavklaringspenger,87
2016,1256,Meland,K,Arbeidsavklaringspenger,117
2016,1256,Meland,M,Arbeidsavklaringspenger,65
2018,1256,Meland,K,Arbeidsavklaringspenger,103
2010,1256,Meland,M,Arbeidsavklaringspenger,97
2012,1256,Meland,M,Arbeidsavklaringspenger,91
2013,1256,Meland,M,Arbeidsavklaringspenger,85
2013,1256,Meland,K,Arbeidsavklaringspenger,138
2014,1256,Meland,K,Arbeidsavklaringspenger,143
2014,1256,Meland,M,Arbeidsavklaringspenger,81
2017,1256,Meland,M,Arbeidsavklaringspenger,76
2017,1256,Meland,K,Arbeidsavklaringspenger,119
2018,1256,Meland,M,Arbeidsavklaringspenger,58
2019,1256,Meland,M,Arbeidsavklaringspenger,68
2019,1256,Meland,K,Arbeidsavklaringspenger,113
2010,1259,Øygarden,M,Arbeidsavklaringspenger,58
2011,1259,Øygarden,M,Arbeidsavklaringspenger,58
2012,1259,Øygarden,M,Arbeidsavklaringspenger,73
2012,1259,Øygarden,K,Arbeidsavklaringspenger,84
2013,1259,Øygarden,K,Arbeidsavklaringspenger,78
2014,1259,Øygarden,M,Arbeidsavklaringspenger,59
2014,1259,Øygarden,K,Arbeidsavklaringspenger,80
2015,1259,Øygarden,M,Arbeidsavklaringspenger,56
2016,1259,Øygarden,K,Arbeidsavklaringspenger,88
2017,1259,Øygarden,K,Arbeidsavklaringspenger,87
2017,1259,Øygarden,M,Arbeidsavklaringspenger,57
2018,1259,Øygarden,M,Arbeidsavklaringspenger,54
2018,1259,Øygarden,K,Arbeidsavklaringspenger,78
2019,1259,Øygarden,M,Arbeidsavklaringspenger,54
2010,1259,Øygarden,K,Arbeidsavklaringspenger,90
2011,1259,Øygarden,K,Arbeidsavklaringspenger,95
2013,1259,Øygarden,M,Arbeidsavklaringspenger,70
2015,1259,Øygarden,K,Arbeidsavklaringspenger,73
2016,1259,Øygarden,M,Arbeidsavklaringspenger,56
2019,1259,Øygarden,K,Arbeidsavklaringspenger,65
2013,1260,Radøy,K,Arbeidsavklaringspenger,86
2014,1260,Radøy,M,Arbeidsavklaringspenger,76
2016,1260,Radøy,M,Arbeidsavklaringspenger,59
2017,1260,Radøy,K,Arbeidsavklaringspenger,84
2019,1260,Radøy,K,Arbeidsavklaringspenger,64
2019,1260,Radøy,M,Arbeidsavklaringspenger,64
2010,1260,Radøy,K,Arbeidsavklaringspenger,99
2010,1260,Radøy,M,Arbeidsavklaringspenger,71
2011,1260,Radøy,K,Arbeidsavklaringspenger,97
2011,1260,Radøy,M,Arbeidsavklaringspenger,74
2012,1260,Radøy,K,Arbeidsavklaringspenger,90
2012,1260,Radøy,M,Arbeidsavklaringspenger,83
2013,1260,Radøy,M,Arbeidsavklaringspenger,77
2014,1260,Radøy,K,Arbeidsavklaringspenger,89
2015,1260,Radøy,M,Arbeidsavklaringspenger,55
2015,1260,Radøy,K,Arbeidsavklaringspenger,74
2016,1260,Radøy,Kvinne,Arbeidsavklaringspenger,86
2017,1260,Radøy,M,Arbeidsavklaringspenger,70
2018,1260,Radøy,K,Arbeidsavklaringspenger,64
2018,1260,Radøy,M,Arbeidsavklaringspenger,76
2010,1263,Lindås,K,Arbeidsavklaringspenger,280
2010,1263,Lindås,M,Arbeidsavklaringspenger,162
2015,1263,Lindås,K,Arbeidsavklaringspenger,270
2015,1263,Lindås,M,Arbeidsavklaringspenger,145
2016,1263,Lindås,K,Arbeidsavklaringspenger,260
2018,1263,Lindås,K,Arbeidsavklaringspenger,246
2018,1263,Lindås,M,Arbeidsavklaringspenger,172
2019,1263,Lindås,K,Arbeidsavklaringspenger,226
2011,1263,Lindås,K,Arbeidsavklaringspenger,246
2011,1263,Lindås,M,Arbeidsavklaringspenger,158
2012,1263,Lindås,K,Arbeidsavklaringspenger,245
2012,1263,Lindås,M,Arbeidsavklaringspenger,150
2013,1263,Lindås,K,Arbeidsavklaringspenger,258
2013,1263,Lindås,M,Arbeidsavklaringspenger,150
2014,1263,Lindås,K,Arbeidsavklaringspenger,274
2014,1263,Lindås,M,Arbeidsavklaringspenger,151
2016,1263,Lindås,M,Arbeidsavklaringspenger,144
2017,1263,Lindås,K,Arbeidsavklaringspenger,273
2017,1263,Lindås,M,Arbeidsavklaringspenger,163
2019,1263,Lindås,M,Arbeidsavklaringspenger,149
2010,1264,Austrheim,M,Arbeidsavklaringspenger,20
2010,1264,Austrheim,K,Arbeidsavklaringspenger,27
2011,1264,Austrheim,K,Arbeidsavklaringspenger,21
2011,1264,Austrheim,M,Arbeidsavklaringspenger,12
2012,1264,Austrheim,K,Arbeidsavklaringspenger,23
2014,1264,Austrheim,M,Arbeidsavklaringspenger,11
2015,1264,Austrheim,K,Arbeidsavklaringspenger,31
2016,1264,Austrheim,K,Arbeidsavklaringspenger,37
2016,1264,Austrheim,M,Arbeidsavklaringspenger,15
2017,1264,Austrheim,K,Arbeidsavklaringspenger,33
2018,1264,Austrheim,K,Arbeidsavklaringspenger,34
2019,1264,Austrheim,K,Arbeidsavklaringspenger,39
2019,1264,Austrheim,M,Arbeidsavklaringspenger,20
2012,1264,Austrheim,M,Arbeidsavklaringspenger,10
2013,1264,Austrheim,K,Arbeidsavklaringspenger,24
2013,1264,Austrheim,M,Arbeidsavklaringspenger,9
2014,1264,Austrheim,K,Arbeidsavklaringspenger,26
2015,1264,Austrheim,M,Arbeidsavklaringspenger,11
2017,1264,Austrheim,M,Arbeidsavklaringspenger,17
2018,1264,Austrheim,M,Arbeidsavklaringspenger,17
2010,1265,Fedje,K,Arbeidsavklaringspenger,5
2014,1265,Fedje,K,Arbeidsavklaringspenger,5
2015,1265,Fedje,M,Arbeidsavklaringspenger,6
2016,1265,Fedje,M,Arbeidsavklaringspenger,7
2017,1265,Fedje,K,Arbeidsavklaringspenger,7
2017,1265,Fedje,M,Arbeidsavklaringspenger,5
2011,1265,Fedje,K,Arbeidsavklaringspenger,7
2012,1265,Fedje,K,Arbeidsavklaringspenger,5
2013,1265,Fedje,K,Arbeidsavklaringspenger,6
2013,1265,Fedje,M,Arbeidsavklaringspenger,5
2019,1265,Fedje,K,Arbeidsavklaringspenger,5
2011,1266,Masfjorden,K,Arbeidsavklaringspenger,19
2012,1266,Masfjorden,K,Arbeidsavklaringspenger,21
2012,1266,Masfjorden,M,Arbeidsavklaringspenger,15
2014,1266,Masfjorden,M,Arbeidsavklaringspenger,15
2017,1266,Masfjorden,M,Arbeidsavklaringspenger,18
2018,1266,Masfjorden,M,Arbeidsavklaringspenger,16
2019,1266,Masfjorden,M,Arbeidsavklaringspenger,11
2010,1266,Masfjorden,K,Arbeidsavklaringspenger,16
2010,1266,Masfjorden,M,Arbeidsavklaringspenger,13
2011,1266,Masfjorden,M,Arbeidsavklaringspenger,18
2013,1266,Masfjorden,K,Arbeidsavklaringspenger,23
2013,1266,Masfjorden,M,Arbeidsavklaringspenger,9
2014,1266,Masfjorden,K,Arbeidsavklaringspenger,27
2015,1266,Masfjorden,K,Arbeidsavklaringspenger,27
2015,1266,Masfjorden,Mann,Arbeidsavklaringspenger,15
2016,1266,Masfjorden,K,Arbeidsavklaringspenger,21
2016,1266,Masfjorden,M,Arbeidsavklaringspenger,23
2017,1266,Masfjorden,K,Arbeidsavklaringspenger,20
2018,1266,Masfjorden,K,Arbeidsavklaringspenger,21
2019,1266,Masfjorden,Kvinne,Arbeidsavklaringspenger,20
2012,1401,Flora,M,Arbeidsavklaringspenger,121
2013,1401,Flora,M,Arbeidsavklaringspenger,125
2014,1401,Flora,M,Arbeidsavklaringspenger,114
2014,1401,Flora,K,Arbeidsavklaringspenger,172
2015,1401,Flora,K,Arbeidsavklaringspenger,161
2015,1401,Flora,M,Arbeidsavklaringspenger,108
2016,1401,Flora,Kvinne,Arbeidsavklaringspenger,186
2016,1401,Flora,M,Arbeidsavklaringspenger,115
2017,1401,Flora,K,Arbeidsavklaringspenger,190
2018,1401,Flora,M,Arbeidsavklaringspenger,136
2019,1401,Flora,K,Arbeidsavklaringspenger,153
2019,1401,Flora,M,Arbeidsavklaringspenger,129
2010,1401,Flora,K,Arbeidsavklaringspenger,195
2010,1401,Flora,M,Arbeidsavklaringspenger,133
2011,1401,Flora,M,Arbeidsavklaringspenger,133
2011,1401,Flora,K,Arbeidsavklaringspenger,208
2012,1401,Flora,K,Arbeidsavklaringspenger,185
2013,1401,Flora,K,Arbeidsavklaringspenger,200
2017,1401,Flora,M,Arbeidsavklaringspenger,134
2018,1401,Flora,K,Arbeidsavklaringspenger,174
2010,1411,Gulen,M,Arbeidsavklaringspenger,11
2012,1411,Gulen,M,Arbeidsavklaringspenger,16
2014,1411,Gulen,K,Arbeidsavklaringspenger,42
2016,1411,Gulen,K,Arbeidsavklaringspenger,46
2016,1411,Gulen,M,Arbeidsavklaringspenger,18
2018,1411,Gulen,M,Arbeidsavklaringspenger,16
2010,1411,Gulen,K,Arbeidsavklaringspenger,37
2011,1411,Gulen,Kvinne,Arbeidsavklaringspenger,48
2011,1411,Gulen,M,Arbeidsavklaringspenger,13
2012,1411,Gulen,K,Arbeidsavklaringspenger,44
2013,1411,Gulen,K,Arbeidsavklaringspenger,45
2013,1411,Gulen,M,Arbeidsavklaringspenger,19
2014,1411,Gulen,M,Arbeidsavklaringspenger,19
2015,1411,Gulen,K,Arbeidsavklaringspenger,41
2015,1411,Gulen,M,Arbeidsavklaringspenger,15
2017,1411,Gulen,M,Arbeidsavklaringspenger,18
2017,1411,Gulen,K,Arbeidsavklaringspenger,49
2018,1411,Gulen,K,Arbeidsavklaringspenger,34
2019,1411,Gulen,K,Arbeidsavklaringspenger,26
2019,1411,Gulen,M,Arbeidsavklaringspenger,20
2010,1412,Solund,K,Arbeidsavklaringspenger,16
2010,1412,Solund,M,Arbeidsavklaringspenger,11
2011,1412,Solund,K,Arbeidsavklaringspenger,17
2011,1412,Solund,M,Arbeidsavklaringspenger,11
2012,1412,Solund,M,Arbeidsavklaringspenger,14
2013,1412,Solund,K,Arbeidsavklaringspenger,15
2013,1412,Solund,M,Arbeidsavklaringspenger,10
2014,1412,Solund,M,Arbeidsavklaringspenger,15
2015,1412,Solund,M,Arbeidsavklaringspenger,8
2016,1412,Solund,M,Arbeidsavklaringspenger,12
2016,1412,Solund,K,Arbeidsavklaringspenger,21
2017,1412,Solund,M,Arbeidsavklaringspenger,13
2018,1412,Solund,K,Arbeidsavklaringspenger,23
2019,1412,Solund,K,Arbeidsavklaringspenger,16
2012,1412,Solund,K,Arbeidsavklaringspenger,10
2014,1412,Solund,K,Arbeidsavklaringspenger,17
2015,1412,Solund,K,Arbeidsavklaringspenger,19
2017,1412,Solund,K,Arbeidsavklaringspenger,25
2018,1412,Solund,M,Arbeidsavklaringspenger,10
2019,1412,Solund,M,Arbeidsavklaringspenger,8
2010,1413,Hyllestad,M,Arbeidsavklaringspenger,18
2011,1413,Hyllestad,K,Arbeidsavklaringspenger,34
2013,1413,Hyllestad,M,Arbeidsavklaringspenger,15
2014,1413,Hyllestad,K,Arbeidsavklaringspenger,14
2016,1413,Hyllestad,K,Arbeidsavklaringspenger,14
2016,1413,Hyllestad,M,Arbeidsavklaringspenger,13
2017,1413,Hyllestad,M,Arbeidsavklaringspenger,11
2018,1413,Hyllestad,M,Arbeidsavklaringspenger,13
2018,1413,Hyllestad,K,Arbeidsavklaringspenger,13
2019,1413,Hyllestad,K,Arbeidsavklaringspenger,9
2019,1413,Hyllestad,M,Arbeidsavklaringspenger,13
2010,1413,Hyllestad,K,Arbeidsavklaringspenger,29
2011,1413,Hyllestad,M,Arbeidsavklaringspenger,22
2012,1413,Hyllestad,K,Arbeidsavklaringspenger,23
2012,1413,Hyllestad,M,Arbeidsavklaringspenger,15
2013,1413,Hyllestad,K,Arbeidsavklaringspenger,20
2014,1413,Hyllestad,M,Arbeidsavklaringspenger,13
2015,1413,Hyllestad,K,Arbeidsavklaringspenger,17
2015,1413,Hyllestad,M,Arbeidsavklaringspenger,14
2017,1413,Hyllestad,K,Arbeidsavklaringspenger,17
2010,1416,Høyanger,M,Arbeidsavklaringspenger,51
2012,1416,Høyanger,M,Arbeidsavklaringspenger,77
2012,1416,Høyanger,K,Arbeidsavklaringspenger,74
2016,1416,Høyanger,M,Arbeidsavklaringspenger,43
2017,1416,Høyanger,K,Arbeidsavklaringspenger,61
2010,1416,Høyanger,K,Arbeidsavklaringspenger,86
2011,1416,Høyanger,K,Arbeidsavklaringspenger,73
2011,1416,Høyanger,M,Arbeidsavklaringspenger,61
2013,1416,Høyanger,K,Arbeidsavklaringspenger,59
2013,1416,Høyanger,M,Arbeidsavklaringspenger,75
2014,1416,Høyanger,Kvinne,Arbeidsavklaringspenger,51
2014,1416,Høyanger,M,Arbeidsavklaringspenger,70
2015,1416,Høyanger,K,Arbeidsavklaringspenger,56
2015,1416,Høyanger,M,Arbeidsavklaringspenger,56
2016,1416,Høyanger,K,Arbeidsavklaringspenger,58
2017,1416,Høyanger,M,Arbeidsavklaringspenger,53
2018,1416,Høyanger,K,Arbeidsavklaringspenger,64
2018,1416,Høyanger,M,Arbeidsavklaringspenger,46
2019,1416,Høyanger,K,Arbeidsavklaringspenger,46
2019,1416,Høyanger,M,Arbeidsavklaringspenger,34
2010,1417,Vik,K,Arbeidsavklaringspenger,20
2011,1417,Vik,K,Arbeidsavklaringspenger,29
2012,1417,Vik,M,Arbeidsavklaringspenger,20
2012,1417,Vik,K,Arbeidsavklaringspenger,30
2014,1417,Vik,M,Arbeidsavklaringspenger,11
2015,1417,Vik,K,Arbeidsavklaringspenger,17
2015,1417,Vik,M,Arbeidsavklaringspenger,16
2016,1417,Vik,K,Arbeidsavklaringspenger,15
2017,1417,Vik,K,Arbeidsavklaringspenger,17
2019,1417,Vik,K,Arbeidsavklaringspenger,14
2019,1417,Vik,M,Arbeidsavklaringspenger,11
2010,1417,Vik,M,Arbeidsavklaringspenger,27
2011,1417,Vik,M,Arbeidsavklaringspenger,25
2013,1417,Vik,K,Arbeidsavklaringspenger,26
2013,1417,Vik,M,Arbeidsavklaringspenger,15
2014,1417,Vik,K,Arbeidsavklaringspenger,23
2016,1417,Vik,M,Arbeidsavklaringspenger,13
2017,1417,Vik,M,Arbeidsavklaringspenger,17
2018,1417,Vik,M,Arbeidsavklaringspenger,15
2018,1417,Vik,K,Arbeidsavklaringspenger,15
2010,1418,Balestrand,K,Arbeidsavklaringspenger,11
2010,1418,Balestrand,M,Arbeidsavklaringspenger,17
2011,1418,Balestrand,K,Arbeidsavklaringspenger,14
2012,1418,Balestrand,K,Arbeidsavklaringspenger,12
2012,1418,Balestrand,M,Arbeidsavklaringspenger,9
2013,1418,Balestrand,M,Arbeidsavklaringspenger,14
2015,1418,Balestrand,M,Arbeidsavklaringspenger,15
2016,1418,Balestrand,K,Arbeidsavklaringspenger,12
2016,1418,Balestrand,M,Arbeidsavklaringspenger,13
2017,1418,Balestrand,K,Arbeidsavklaringspenger,8
2019,1418,Balestrand,M,Arbeidsavklaringspenger,8
2011,1418,Balestrand,M,Arbeidsavklaringspenger,13
2013,1418,Balestrand,K,Arbeidsavklaringspenger,18
2014,1418,Balestrand,K,Arbeidsavklaringspenger,15
2014,1418,Balestrand,M,Arbeidsavklaringspenger,15
2015,1418,Balestrand,Kvinne,Arbeidsavklaringspenger,18
2018,1418,Balestrand,K,Arbeidsavklaringspenger,8
2019,1418,Balestrand,K,Arbeidsavklaringspenger,13
2010,1419,Leikanger,K,Arbeidsavklaringspenger,18
2010,1419,Leikanger,M,Arbeidsavklaringspenger,9
2011,1419,Leikanger,K,Arbeidsavklaringspenger,19
2012,1419,Leikanger,M,Arbeidsavklaringspenger,19
2014,1419,Leikanger,M,Arbeidsavklaringspenger,23
2014,1419,Leikanger,K,Arbeidsavklaringspenger,30
2015,1419,Leikanger,K,Arbeidsavklaringspenger,29
2015,1419,Leikanger,M,Arbeidsavklaringspenger,24
2016,1419,Leikanger,K,Arbeidsavklaringspenger,24
2016,1419,Leikanger,M,Arbeidsavklaringspenger,26
2017,1419,Leikanger,M,Arbeidsavklaringspenger,21
2019,1419,Leikanger,K,Arbeidsavklaringspenger,16
2019,1419,Leikanger,M,Arbeidsavklaringspenger,19
2011,1419,Leikanger,M,Arbeidsavklaringspenger,13
2012,1419,Leikanger,K,Arbeidsavklaringspenger,26
2013,1419,Leikanger,M,Arbeidsavklaringspenger,22
2013,1419,Leikanger,K,Arbeidsavklaringspenger,31
2017,1419,Leikanger,K,Arbeidsavklaringspenger,27
2018,1419,Leikanger,K,Arbeidsavklaringspenger,25
2018,1419,Leikanger,M,Arbeidsavklaringspenger,17
2010,1420,Sogndal,K,Arbeidsavklaringspenger,106
2010,1420,Sogndal,M,Arbeidsavklaringspenger,70
2011,1420,Sogndal,K,Arbeidsavklaringspenger,109
2012,1420,Sogndal,K,Arbeidsavklaringspenger,116
2012,1420,Sogndal,M,Arbeidsavklaringspenger,68
2013,1420,Sogndal,M,Arbeidsavklaringspenger,70
2014,1420,Sogndal,K,Arbeidsavklaringspenger,105
2015,1420,Sogndal,M,Arbeidsavklaringspenger,61
2016,1420,Sogndal,K,Arbeidsavklaringspenger,109
2017,1420,Sogndal,M,Arbeidsavklaringspenger,71
2018,1420,Sogndal,M,Arbeidsavklaringspenger,71
2018,1420,Sogndal,K,Arbeidsavklaringspenger,101
2019,1420,Sogndal,M,Arbeidsavklaringspenger,62
2011,1420,Sogndal,M,Arbeidsavklaringspenger,67
2013,1420,Sogndal,K,Arbeidsavklaringspenger,113
2014,1420,Sogndal,M,Arbeidsavklaringspenger,60
2015,1420,Sogndal,K,Arbeidsavklaringspenger,104
2016,1420,Sogndal,M,Arbeidsavklaringspenger,53
2017,1420,Sogndal,K,Arbeidsavklaringspenger,113
2019,1420,Sogndal,K,Arbeidsavklaringspenger,81
2010,1421,Aurland,M,Arbeidsavklaringspenger,17
2011,1421,Aurland,K,Arbeidsavklaringspenger,29
2014,1421,Aurland,M,Arbeidsavklaringspenger,26
2015,1421,Aurland,K,Arbeidsavklaringspenger,26
2016,1421,Aurland,M,Arbeidsavklaringspenger,19
2017,1421,Aurland,K,Arbeidsavklaringspenger,13
2010,1421,Aurland,K,Arbeidsavklaringspenger,30
2011,1421,Aurland,M,Arbeidsavklaringspenger,19
2012,1421,Aurland,K,Arbeidsavklaringspenger,27
2012,1421,Aurland,Mann,Arbeidsavklaringspenger,22
2013,1421,Aurland,K,Arbeidsavklaringspenger,35
2013,1421,Aurland,Mann,Arbeidsavklaringspenger,27
2014,1421,Aurland,K,Arbeidsavklaringspenger,32
2015,1421,Aurland,M,Arbeidsavklaringspenger,23
2016,1421,Aurland,K,Arbeidsavklaringspenger,19
2017,1421,Aurland,M,Arbeidsavklaringspenger,12
2018,1421,Aurland,K,Arbeidsavklaringspenger,13
2018,1421,Aurland,M,Arbeidsavklaringspenger,9
2019,1421,Aurland,M,Arbeidsavklaringspenger,10
2019,1421,Aurland,K,Arbeidsavklaringspenger,9
2010,1422,Lærdal,M,Arbeidsavklaringspenger,16
2011,1422,Lærdal,M,Arbeidsavklaringspenger,26
2012,1422,Lærdal,K,Arbeidsavklaringspenger,40
2013,1422,Lærdal,K,Arbeidsavklaringspenger,38
2013,1422,Lærdal,M,Arbeidsavklaringspenger,22
2014,1422,Lærdal,M,Arbeidsavklaringspenger,21
2015,1422,Lærdal,M,Arbeidsavklaringspenger,25
2016,1422,Lærdal,K,Arbeidsavklaringspenger,34
2018,1422,Lærdal,K,Arbeidsavklaringspenger,24
2010,1422,Lærdal,K,Arbeidsavklaringspenger,35
2011,1422,Lærdal,K,Arbeidsavklaringspenger,50
2012,1422,Lærdal,M,Arbeidsavklaringspenger,23
2014,1422,Lærdal,K,Arbeidsavklaringspenger,40
2015,1422,Lærdal,K,Arbeidsavklaringspenger,40
2016,1422,Lærdal,M,Arbeidsavklaringspenger,20
2017,1422,Lærdal,M,Arbeidsavklaringspenger,17
2017,1422,Lærdal,K,Arbeidsavklaringspenger,25
2018,1422,Lærdal,M,Arbeidsavklaringspenger,12
2019,1422,Lærdal,K,Arbeidsavklaringspenger,21
2019,1422,Lærdal,M,Arbeidsavklaringspenger,15
2010,1424,Årdal,K,Arbeidsavklaringspenger,81
2010,1424,Årdal,M,Arbeidsavklaringspenger,54
2011,1424,Årdal,K,Arbeidsavklaringspenger,92
2011,1424,Årdal,M,Arbeidsavklaringspenger,55
2012,1424,Årdal,K,Arbeidsavklaringspenger,94
2012,1424,Årdal,M,Arbeidsavklaringspenger,66
2013,1424,Årdal,K,Arbeidsavklaringspenger,91
2014,1424,Årdal,K,Arbeidsavklaringspenger,80
2014,1424,Årdal,M,Arbeidsavklaringspenger,60
2015,1424,Årdal,K,Arbeidsavklaringspenger,62
2016,1424,Årdal,M,Arbeidsavklaringspenger,59
2017,1424,Årdal,M,Arbeidsavklaringspenger,45
2018,1424,Årdal,K,Arbeidsavklaringspenger,56
2018,1424,Årdal,M,Arbeidsavklaringspenger,38
2019,1424,Årdal,K,Arbeidsavklaringspenger,41
2019,1424,Årdal,M,Arbeidsavklaringspenger,28
2013,1424,Årdal,M,Arbeidsavklaringspenger,60
2015,1424,Årdal,M,Arbeidsavklaringspenger,66
2016,1424,Årdal,K,Arbeidsavklaringspenger,65
2017,1424,Årdal,K,Arbeidsavklaringspenger,64
2010,1426,Luster,M,Arbeidsavklaringspenger,58
2011,1426,Luster,M,Arbeidsavklaringspenger,72
2012,1426,Luster,M,Arbeidsavklaringspenger,58
2012,1426,Luster,K,Arbeidsavklaringspenger,80
2013,1426,Luster,K,Arbeidsavklaringspenger,68
2014,1426,Luster,M,Arbeidsavklaringspenger,46
2016,1426,Luster,K,Arbeidsavklaringspenger,62
2017,1426,Luster,M,Arbeidsavklaringspenger,55
2018,1426,Luster,M,Arbeidsavklaringspenger,50
2019,1426,Luster,M,Arbeidsavklaringspenger,45
2010,1426,Luster,K,Arbeidsavklaringspenger,76
2011,1426,Luster,K,Arbeidsavklaringspenger,81
2013,1426,Luster,M,Arbeidsavklaringspenger,54
2014,1426,Luster,K,Arbeidsavklaringspenger,61
2015,1426,Luster,K,Arbeidsavklaringspenger,51
2015,1426,Luster,M,Arbeidsavklaringspenger,42
2016,1426,Luster,M,Arbeidsavklaringspenger,41
2017,1426,Luster,K,Arbeidsavklaringspenger,70
2018,1426,Luster,K,Arbeidsavklaringspenger,85
2019,1426,Luster,K,Arbeidsavklaringspenger,69
2010,1428,Askvoll,K,Arbeidsavklaringspenger,42
2011,1428,Askvoll,K,Arbeidsavklaringspenger,47
2012,1428,Askvoll,K,Arbeidsavklaringspenger,38
2012,1428,Askvoll,M,Arbeidsavklaringspenger,29
2014,1428,Askvoll,M,Arbeidsavklaringspenger,39
2016,1428,Askvoll,K,Arbeidsavklaringspenger,51
2016,1428,Askvoll,M,Arbeidsavklaringspenger,37
2017,1428,Askvoll,K,Arbeidsavklaringspenger,53
2019,1428,Askvoll,K,Arbeidsavklaringspenger,27
2010,1428,Askvoll,M,Arbeidsavklaringspenger,27
2011,1428,Askvoll,M,Arbeidsavklaringspenger,24
2013,1428,Askvoll,K,Arbeidsavklaringspenger,43
2013,1428,Askvoll,M,Arbeidsavklaringspenger,26
2014,1428,Askvoll,K,Arbeidsavklaringspenger,40
2015,1428,Askvoll,K,Arbeidsavklaringspenger,49
2015,1428,Askvoll,M,Arbeidsavklaringspenger,33
2017,1428,Askvoll,M,Arbeidsavklaringspenger,38
2018,1428,Askvoll,K,Arbeidsavklaringspenger,31
2018,1428,Askvoll,M,Arbeidsavklaringspenger,32
2019,1428,Askvoll,M,Arbeidsavklaringspenger,28
2010,1429,Fjaler,M,Arbeidsavklaringspenger,30
2010,1429,Fjaler,K,Arbeidsavklaringspenger,36
2012,1429,Fjaler,K,Arbeidsavklaringspenger,32
2013,1429,Fjaler,K,Arbeidsavklaringspenger,25
2014,1429,Fjaler,M,Arbeidsavklaringspenger,27
2014,1429,Fjaler,K,Arbeidsavklaringspenger,15
2015,1429,Fjaler,M,Arbeidsavklaringspenger,24
2015,1429,Fjaler,K,Arbeidsavklaringspenger,16
2016,1429,Fjaler,M,Arbeidsavklaringspenger,19
2017,1429,Fjaler,M,Arbeidsavklaringspenger,21
2017,1429,Fjaler,K,Arbeidsavklaringspenger,22
2019,1429,Fjaler,K,Arbeidsavklaringspenger,30
2011,1429,Fjaler,K,Arbeidsavklaringspenger,39
2011,1429,Fjaler,M,Arbeidsavklaringspenger,27
2012,1429,Fjaler,M,Arbeidsavklaringspenger,27
2013,1429,Fjaler,M,Arbeidsavklaringspenger,23
2016,1429,Fjaler,K,Arbeidsavklaringspenger,18
2018,1429,Fjaler,M,Arbeidsavklaringspenger,22
2018,1429,Fjaler,K,Arbeidsavklaringspenger,25
2019,1429,Fjaler,M,Arbeidsavklaringspenger,22
2010,1430,Gaular,K,Arbeidsavklaringspenger,40
2012,1430,Gaular,M,Arbeidsavklaringspenger,36
2014,1430,Gaular,M,Arbeidsavklaringspenger,34
2015,1430,Gaular,K,Arbeidsavklaringspenger,36
2015,1430,Gaular,M,Arbeidsavklaringspenger,28
2016,1430,Gaular,M,Arbeidsavklaringspenger,29
2016,1430,Gaular,K,Arbeidsavklaringspenger,26
2017,1430,Gaular,M,Arbeidsavklaringspenger,27
2018,1430,Gaular,K,Arbeidsavklaringspenger,23
2019,1430,Gaular,K,Arbeidsavklaringspenger,15
2019,1430,Gaular,M,Arbeidsavklaringspenger,14
2010,1430,Gaular,M,Arbeidsavklaringspenger,43
2011,1430,Gaular,K,Arbeidsavklaringspenger,39
2011,1430,Gaular,M,Arbeidsavklaringspenger,35
2012,1430,Gaular,K,Arbeidsavklaringspenger,46
2013,1430,Gaular,M,Arbeidsavklaringspenger,33
2013,1430,Gaular,K,Arbeidsavklaringspenger,37
2014,1430,Gaular,K,Arbeidsavklaringspenger,42
2017,1430,Gaular,K,Arbeidsavklaringspenger,30
2018,1430,Gaular,M,Arbeidsavklaringspenger,22
2010,1431,Jølster,M,Arbeidsavklaringspenger,35
2011,1431,Jølster,M,Arbeidsavklaringspenger,30
2013,1431,Jølster,M,Arbeidsavklaringspenger,19
2013,1431,Jølster,K,Arbeidsavklaringspenger,40
2015,1431,Jølster,K,Arbeidsavklaringspenger,35
2017,1431,Jølster,K,Arbeidsavklaringspenger,38
2017,1431,Jølster,M,Arbeidsavklaringspenger,20
